mass_kg,payload_kg,wing_area_m2,l_over_d,cd0,cruise_speed_ms,air_density_kg_m3,sfc_kg_per_n_s,thrust_to_weight,propulsion_efficiency,fuel_capacity_l,propeller_diameter_m,battery_wh,battery_soc,aux_power_w,min_altitude_m,max_altitude_m,recommended_altitude_m,service_ceiling_m,absolute_ceiling_m,rate_of_climb_ms,range_km,endurance_hr,power_required_w,lift_n,drag_n,l_over_d,safety_status
10.763499388367771,2.7171505178295208,16.45390539464921,1.8028823943565866,0.011243443891760355,22.756287330877704,1.2214757985011293,4.284736147408772e-06,0.07483280587526224,0.9080842563774361,2855.2154666264223,2.4160880289277915,25070.547104509882,0.8074969977666434,380.8198287237554,30.0,30.0,30.0,30.0,30.0,-10.92219222891148,1553.2938761782675,18.96049715346902,1332.3188640497453,105.55387127693679,58.54728606111154,1.8028823943565866,2
12.595696666781137,2.171755976579231,2.3669604192813622,0.32126180486257216,0.05582897649970431,69.0182431046899,1.2214757985011293,8.052425642045376e-06,0.17625827664353194,0.860087148629314,1243.2816696014281,1.0320236513599765,1122.0912955034487,0.4218816398344042,557.090289333881,30.0,30.0,30.0,30.0,30.0,-202.69084759291903,438.20241545185837,1.763633609108785,26536.74638481931,123.52158871728922,384.4888712186894,0.32126180486257216,2
31.81225170518575,11.748463053963073,13.539940904032527,0.7910735157629962,0.009743536384841212,69.95551304158906,1.2214757985011293,1.9379925145695026e-05,0.4639198216739825,0.8516522273692984,831.5555530195701,2.4796415147085207,191.4559805517574,0.4010402925494526,117.27079994435785,30.0,30.0,30.0,30.0,30.0,-56.03338555781374,419.81693854919695,1.666999657258419,27587.998042726875,311.9716181846598,394.3648876726215,0.7910735157629962,2
69.59276420799056,27.42814641488411,9.62008194366389,0.6860749634591539,0.037302553963272055,67.35369373329974,1.2214757985011293,1.1115366468112366e-05,0.3620200548951997,0.40061793642814164,1483.539127472821,4.846675888348878,3747.0123859117944,0.5421952013742742,1495.9511207581281,30.0,30.0,30.0,30.0,30.0,-73.8312003273502,597.4413295009385,2.463946899757378,66999.97013562745,682.4718811202905,994.7482672728695,0.6860749634591539,2
9.8982487874144,2.312934066395269,13.032916572877587,0.9373869826542948,0.07709763884230933,12.966910844916386,1.2214757985011293,1.1900702129000555e-05,0.34085415126600416,0.4528825317506052,599.433069735621,4.462407839234244,359.88874483668053,0.5945191535334412,1238.7630206642061,30.0,30.0,30.0,30.0,30.0,-9.420843010818242,159.5223854538127,3.4172960905752197,1342.7545959375536,97.06866147109741,103.55238899972649,0.9373869826542948,2
88.81938247207951,20.73656492036461,18.72934389859538,2.4419800124698736,0.05899819325841669,22.798529062182453,1.2214757985011293,1.3433804459199426e-05,0.1569985691013935,0.505515177576705,3759.3224620720107,0.4554612610164709,2850.262739627476,0.9984544408544423,1992.1928957101888,30.0,30.0,30.0,30.0,30.0,-5.762925395565171,634.2434622665414,7.727636245213906,8131.920939480123,871.0205971198186,356.6862106454543,2.4419800124698736,2
10.912442257417199,0.9304136498134211,18.609871324613806,0.13866126232562204,0.07106599794385617,30.910679501810804,1.2214757985011293,1.667489909279614e-05,0.3547345632928118,0.6975905477218676,4936.165318157521,3.3044839567825903,86.52155389030493,0.8171041351154616,598.7575043999558,30.0,30.0,30.0,30.0,30.0,-211.97608305955342,41.89726689357245,0.37650837445929425,23855.912701752037,107.01450186370039,771.7692747697284,0.13866126232562204,2
390.0789708886851,146.5027398673575,0.4998489792952654,7.675899442735441,0.04693854942547637,24.885589163518613,1.2214757985011293,1.435224374277596e-05,0.10976268304045193,0.7122546732753017,1319.919508152047,2.4938060755319453,63511.87246667224,0.8461037132948555,184.59693542546685,30.0,30.0,30.0,30.0,30.0,2.4580248846705834,1190.9626840380395,13.293756704515516,1028.1410246407327,317.12759807441086,41.31471502985153,7.675899442735441,2
91.19253879053299,10.092468822865168,9.084510261778068,2.1751825427370237,0.025384689420141764,53.95631631757171,1.2214757985011293,8.553738379613587e-06,0.014738152808086583,0.34890850904794857,4415.531966500715,4.529250000643477,4511.49351544764,0.8345950198860167,1165.019132979588,30.0,30.0,30.0,30.0,30.0,-24.011576113142763,2117.632490710502,10.901990490926403,22183.321075636493,894.2933105301803,411.1348325758879,2.1751825427370237,2
17.17450867041861,0.8755256703668378,15.991962317007879,0.06091583457110731,0.06969199106806681,63.73332746464143,1.2214757985011293,4.990594784458489e-06,0.06036887461917496,0.8070755572164376,4420.673507255045,2.0912492101773723,1446.6250709378417,0.15455333833220464,1859.7620313873488,30.0,30.0,30.0,30.0,30.0,-1042.4113571960445,126.15382497418426,0.5498336671490589,176214.39850577645,168.42439545276065,2764.870524036868,0.06091583457110731,2
1320.5665854269496,488.10301646548146,14.796603308081018,5.619659047454718,0.06050577090987607,28.595499012678577,1.2214757985011293,1.604470277874278e-05,0.43339137390388693,0.8269870557733527,1334.0285479723602,3.9581350947638088,192.27424575453105,0.8721667829060897,1717.1865026755634,30.0,30.0,30.0,30.0,30.0,7.400914161291349,451.90894709271856,4.389860901733295,64372.697122102756,12650.68357893997,2251.1478849717364,5.619659047454718,2
26.949378145237926,8.80260048902716,1.157011288572732,23.445504817280714,0.02284206606817501,9.467194951489994,1.2214757985011293,6.565239023954131e-06,0.4335329415948403,0.9284779176314346,1395.624963609357,3.243260519177376,1824.526992171421,0.9811496871982601,1072.4314649574437,30.0,30.0,30.0,30.0,30.0,3.9617823676828423,5238.013439547786,153.6890008775749,35.80344988663714,88.6672304831228,3.781843520714889,23.445504817280714,2
2075.8310197932565,57.670875925713794,4.7106250594598515,24.470034675619146,0.025644510826699676,14.720957927312089,1.2214757985011293,1.4570901213054088e-05,0.16370188395554572,0.694035754648993,2557.1152983473903,1.9874576233891634,1727.2832597182557,0.25472250613858194,1417.5705676683413,30.0,30.0,30.0,30.0,30.0,2.3798945914428518,1275.504072634701,24.068181472458406,525.0916042547254,872.8378837460431,35.66966272490409,24.470034675619146,2
7.072118409941072,2.6183108670841273,7.227962475667976,0.3019601991530612,0.05562650932804196,30.58173125043838,1.2214757985011293,1.3284753698225447e-05,0.17179801766087224,0.5040451692879337,4240.076397531678,3.6267958887683562,278.1053312521574,0.30928466220865325,816.7858172384337,30.0,30.0,30.0,30.0,30.0,-96.0325463213714,113.49314538261034,1.0308727605779298,7023.968632543265,69.35379000484859,229.67858081751268,0.3019601991530612,2
80.20938757219304,9.485729090855564,1.926293493288,6.482123721197868,0.05612152795018223,63.97394383542012,0.5263986198442318,6.018997491311307e-06,0.27848923443649215,0.30026386080323686,1434.568584344636,2.2064519349501897,4551.249721050629,0.6547056237030716,929.9763804940284,30.0,7980.0,7980.0,7980.0,7980.0,1.8506100422195157,9676.164758430636,42.01434807463529,7763.037511560577,786.5853906348467,121.34686477250533,6.482123721197868,0
102.06407322655554,8.724494175667616,16.148280539281718,26.448508567479294,0.018557163318656048,13.257323276957548,0.8295520759330041,1.2658817115315916e-05,0.17424224515080244,0.8319752519488317,3755.6906877036613,3.396698785730119,102.94749956088475,0.19912993272657664,48.85077545365269,30.0,7980.0,3880.0,7980.0,7980.0,1.361317132387367,4197.134782646871,87.94164165732121,501.7047714364023,1000.9066437072007,37.84359489131653,26.448508567479294,1
30.86947901722649,5.866884563273643,0.4140102401874909,12.463220621599914,0.05260263817459081,20.054984677861977,1.2214757985011293,9.88754338020874e-06,0.12955237539343503,0.7264377072226595,27.724090690158796,3.7797259354305175,2974.694809631331,0.10658729656353894,850.2923878854682,30.0,30.0,30.0,30.0,30.0,1.8368867751308582,1049.607886071523,14.537919166441416,229.10296533163748,142.37661348816144,11.423741728635502,12.463220621599914,2
20.32524875110446,7.78835924177708,0.3746119875887831,9.015710818156057,0.06877688970402282,36.300633179150694,0.8208593068914647,1.3351554651727064e-05,0.49406730200255955,0.6870440070051227,4750.198042215779,4.467987036471142,6349.4195620304745,0.7192739612759671,1009.556329648804,30.0,7180.0,3980.0,7180.0,7180.0,10.358419772152722,3970.2359065507835,30.380828398570102,802.5475480517938,199.3226006650185,22.108362245117473,9.015710818156057,0
1074.423196697544,235.45853302248207,8.045417290313935,16.866860920576332,0.025180174586411433,23.328863725598893,1.2214757985011293,1.531627368594331e-05,0.26543690828571126,0.7073864840381578,1372.9872345876915,0.4796684339372055,219.58995405338334,0.2717151070821846,639.4191368375245,30.0,30.0,30.0,30.0,30.0,5.637021457195248,1357.5527671657196,16.164438839152496,5738.501978263308,4148.959670659424,245.9829182321648,16.866860920576332,2
184.83798658318318,10.230713170393502,6.457628671764758,33.1214091648101,0.010752934952826977,33.27116091932838,0.8251969345961683,8.31548468206312e-06,0.11134885086206102,0.5730932865527266,4524.192391700884,2.9619891296007035,13864.029790551289,0.8567320323039342,1531.1891522361389,30.0,7980.0,3930.0,7980.0,7980.0,1.9747217250522993,19349.121529312866,161.5439867997603,1820.8369328929587,1812.6414411259732,54.727183620309766,33.1214091648101,0
70.18911048571034,0.1655363448439491,8.402536459011637,1.5127602118616255,0.07655384504678786,33.97931952304896,1.2214757985011293,1.0922646194676783e-05,0.30559376858120824,0.4433501513104823,1097.1081731071808,2.2355962826285194,41.56159086917345,0.33612954369838244,1358.2837700566995,30.0,30.0,30.0,30.0,30.0,-12.095857150293936,647.8455101645785,5.296076810330422,15460.908081531174,688.3200403446912,455.0093497618068,1.5127602118616255,2
81.14633307920707,5.357109892483251,0.5275591031226827,20.556424024351617,0.007995517440980189,32.42925589306169,1.2214757985011293,5.420409268062487e-07,0.3249473275245745,0.38820466669986675,2308.4922202575585,0.34639470409427503,338.6162877799666,0.21166028421148153,653.6916097626171,30.0,30.0,30.0,30.0,30.0,9.205118049086291,182325.67253527904,1561.7385830775243,1046.0383637869284,663.0681944306853,32.2560088099564,20.556424024351617,2
705.784803072353,107.03260855660017,11.88767774316776,11.306788294559512,0.012061061224361548,9.201763797100663,1.2214757985011293,1.9998156570184186e-05,0.18148056842289012,0.7225936606124187,3906.1652480544744,3.2935978106950583,23608.01967917706,0.9496117327159889,398.7213647250658,30.0,30.0,30.0,30.0,30.0,1.523225535853122,560.9126013603254,16.932520695925362,995.5251416592284,1223.2646117474699,108.18851294280162,11.306788294559512,2
7.920246873329064,0.4827623191010137,5.794692016170046,0.37584278704705737,0.022129376027081267,51.36682821726135,1.2214757985011293,3.3557828673560456e-06,0.3075512720065565,0.7861516737709358,572.6643568944884,4.114575754124317,12527.427132982411,0.10809874965760657,51.35685099493203,30.0,30.0,30.0,30.0,30.0,-120.90038575148508,905.5851234821196,4.897157015915305,10615.389262820048,77.67108900033244,206.65845315426435,0.37584278704705737,2
46.36355718442246,12.561691867040933,10.097364705460695,5.655610653761801,0.011623739360386437,50.81809378784478,0.5263986198442318,2.038026108919531e-06,0.38851563362609975,0.8526906054077175,3002.0580740842206,0.6931698188298441,104313.11230317033,0.7826353463610196,694.4075306168979,30.0,7980.0,7980.0,7980.0,7980.0,4.00247653667439,22094.05755777888,120.76876075115797,4085.4160556557044,454.6711780626165,80.39294178784995,5.655610653761801,0
93.8855847440769,13.916505361142857,1.3569520292625459,13.749984896072034,0.0668524879386643,14.543409979927912,1.2214757985011293,1.2711702122028919e-05,0.41606658239120453,0.75975061840895,2177.435725038385,3.6955969896656207,31472.33439541736,0.27008239638740084,1616.3984376135118,30.0,30.0,30.0,30.0,30.0,5.758662980308869,2283.216828022022,43.60922902868806,259.5636792691453,245.40301582953273,17.84751166524097,13.749984896072034,2
182.63399675928636,35.32123262293067,7.608343587133158,1.566239130277915,0.06902677384143056,59.50532317121741,1.2214757985011293,1.763262368005544e-05,0.12949308520356845,0.6020605032921006,3051.658521152603,1.957047590228494,104.96857517921954,0.8509528363124591,363.6797143153836,30.0,30.0,30.0,30.0,30.0,-30.300262087644203,735.078416623631,3.431431646452854,68045.59987280837,1791.0276843194558,1143.5212220765127,1.566239130277915,2
25.316426876808737,8.079305808636192,14.725036545467587,19.871941253252746,0.02644387460595768,8.629369095197982,0.5874871830721428,1.7122592391604254e-06,0.36283658541105523,0.6175756004517117,3790.823267412332,3.483985763287963,5525.479684655965,0.49082133507858616,1585.865736264635,30.0,7980.0,7030.0,7980.0,7980.0,1.7191275948340772,16103.565438838592,518.3707606606878,107.81069258100197,248.2693376314564,12.493461734183535,19.871941253252746,0
12.303158496527853,1.0905342549094394,1.1622178464467623,2.4601870135255477,0.04102127616820483,40.9171597310376,1.2214757985011293,1.4918708734272193e-05,0.17208773562600577,0.7568557124207498,1354.5821348809816,1.3318780133846135,46.54092016388403,0.1925842934515174,239.10948251010566,30.0,30.0,30.0,30.0,30.0,-9.602540358595522,1077.1557956665006,7.312578517362966,2006.6639670359841,120.65276926997485,49.04211289900053,2.4601870135255477,2
180.0961533285928,54.90696671004371,0.7811904565436766,10.283924960886893,0.05961929008088581,68.54963541874952,1.2214757985011293,5.659974065499101e-06,0.05925779296448748,0.4261764257591977,1137.4158174127735,0.9792635640584764,59.23625784394487,0.5341350892676633,548.6226535665346,30.0,30.0,30.0,30.0,30.0,-2.6106191166884942,13997.3149852729,56.72011277249214,11772.572202323978,1766.1399420398445,171.73792581694715,10.283924960886893,2
2567.230812645282,276.67948339930416,0.5244224474712437,18.259410829439116,0.04232502339475963,62.10862356990915,1.2214757985011293,9.387938898610206e-06,0.22582971108664504,0.4198363857535531,256.8835859178892,4.711211624163706,2705.480505902377,0.8221156452994304,801.4148845038795,30.0,30.0,30.0,30.0,30.0,13.768067742749757,752.9404260904472,3.3674891880841518,5883.464447358516,1729.6888623493169,94.72862396855597,18.259410829439116,2
10.966903749519055,2.761228193476217,0.580367083904102,5.008293149390655,0.02848382787632485,69.62292360803366,0.5263986198442318,1.5288868906523887e-05,0.30709564910905174,0.8139815393982226,1128.4356853251732,2.6606054221380675,1194.0023476877159,0.44272100401932835,1720.3333316523601,30.0,7980.0,7980.0,7980.0,7980.0,0.16342318905472805,3633.945413514502,14.498519010990368,1495.0896062782324,107.54858665522102,21.474099747596878,5.008293149390655,0
2824.1210041556647,152.6901221596802,4.447456857920218,12.157027540844233,0.07612167482407797,20.882850161060183,1.2214757985011293,1.3208562743840735e-05,0.0869579757566298,0.4129788064121824,375.32434450583963,0.1131110407541401,1601.3610447210242,0.5938111951195633,582.5185780620552,30.0,30.0,30.0,30.0,30.0,1.7099391279087228,156.79031741674407,2.085580541601917,2848.6334323686433,1658.34236342177,136.41018397385386,12.157027540844233,2
28.467469434352854,8.050097391407574,2.2347715884570762,0.8501665774251803,0.07436941729170861,56.84533765209734,1.2214757985011293,1.3223660857067358e-05,0.4674975446383015,0.5763403279677375,2722.8118935528933,3.2734101446721557,63461.366968252456,0.8266311596500596,142.8196737116283,30.0,30.0,30.0,30.0,30.0,-40.3345807812583,581.0413883737366,2.839289769851799,18666.391122989342,279.1705091283964,328.37154099128895,0.8501665774251803,2
19.13421603644096,2.354364351168768,3.719331000298264,2.108601333852258,0.015202170704928408,50.698035455149814,1.2214757985011293,1.8853524814880817e-05,0.2552313667877835,0.6209668925743048,402.2092594965049,0.29531784249970394,759.3672303242988,0.32232158335829997,500.7358048240078,30.0,30.0,30.0,30.0,30.0,-11.126049645590797,813.4557906767016,4.456976287661788,4511.57314164729,187.6425596937637,88.98911173073893,2.108601333852258,2
12.175099685492356,4.684545423111845,3.8192183734465646,0.2593098328588166,0.0799683588489314,49.681458226800835,1.2214757985011293,8.046334628923236e-07,0.38057172690215296,0.6058255351135617,3257.547447168432,4.5887566608411605,220.71233213606916,0.5853296252778544,1269.5694389081737,30.0,30.0,30.0,30.0,30.0,-172.71638651733085,2597.568220419757,14.523461139172763,22875.392297060545,119.3969413307336,460.44124133056016,0.2593098328588166,2
137.82619500066747,5.030237472873262,1.310226165451802,12.539316224543116,0.0694722489856261,28.447827141895853,1.2214757985011293,5.764355907229115e-06,0.4731448343859732,0.8288179225796821,2750.4830448589146,2.3286469521484747,322.48215217921455,0.3232737862759947,1940.3694536171542,30.0,30.0,30.0,30.0,30.0,11.91493465649828,8820.158693559264,86.1241201067338,2056.8499999953624,906.6243424408875,72.3025343811298,12.539316224543116,2
81.07672038703683,16.688710584921562,16.544211546133287,11.217543003959213,0.03658032023914979,19.630117566460683,0.5263986198442318,1.5128863081111476e-05,0.3164502836510544,0.7939938484396609,1017.7911917513693,2.7911762315181257,38722.42570080411,0.43811609507237825,1396.5000582443445,30.0,7980.0,7980.0,7980.0,7980.0,2.3364500655156255,1929.9342371543019,27.30971130656506,1391.3679843086143,795.0910199835347,70.87924866460585,11.217543003959213,0
14.611483443488545,5.687647434984914,0.8645065898997013,6.6257064803812655,0.046762086518197576,42.23958736133145,0.5263986198442318,1.9845142787904395e-05,0.4573356404572423,0.5999411312162092,587.3307454477878,4.177501551467616,2742.615358882461,0.7166033259917911,1017.7440301390235,30.0,7980.0,7980.0,7980.0,7980.0,6.332594431592295,2150.6764100628566,14.143370028592006,913.4871870193848,143.28970411108693,21.62632838254579,6.6257064803812655,0
36.70783032915403,12.25636198636452,6.320153380055917,0.6386528807405285,0.034385364980289095,65.15582529575684,1.2214757985011293,1.7586525102929523e-05,0.43337319787000816,0.4795608118343266,3950.0309100155673,2.1332178754015914,47086.62334696594,0.5077376758096565,1641.0989463711567,30.0,30.0,30.0,30.0,30.0,-73.83267003262613,377.4863649706922,1.6093315237279129,36725.50411682798,359.98084429739833,563.6564950274625,0.6386528807405285,2
38.863043619241225,4.641115604983928,24.878923789746224,0.8610757172371493,0.016996060960326395,41.391995817640165,1.2214757985011293,1.103834834141622e-05,0.2762807308497498,0.5959740009632257,1608.8867511451872,1.0243966311648167,9387.739269823729,0.5717976419849011,467.1248921157862,30.0,30.0,30.0,30.0,30.0,-36.65402892876755,493.4155342384262,3.3112650867483366,18320.297044555587,381.11626670863194,442.6048244996189,0.8610757172371493,2
769.7489453018349,13.438984978168753,6.787911859498706,19.062130963453363,0.03456982768433269,49.14870742804115,0.8831977233665963,1.9616362773195703e-05,0.2527110383120475,0.3240627473746245,2511.4557506648293,2.991884103616879,50565.41585987602,0.8741903740543083,880.6124195413543,30.0,5980.0,3280.0,5980.0,5980.0,7.762733729345441,4206.393672102082,23.773619853701035,19463.029003889744,7548.658494444238,396.00286604455783,19.062130963453363,0
169.59518199675176,30.997119979953784,1.8391445996268283,25.15274835270778,0.017422730189094612,37.108417261053376,1.2214757985011293,6.7712246810286345e-06,0.3494252533075722,0.7223938241765271,4258.826461753457,4.276472549172876,20377.154411143834,0.38000939752265506,633.3223078667993,30.0,4280.0,30.0,4280.0,4280.0,11.468913342704809,20181.464565005732,151.06983247846355,2453.6983528455585,1663.1605915284454,66.12242003166229,25.15274835270778,0
545.4801961719658,165.69545917162176,0.35162271175592696,6.710518679538787,0.0527059152472434,65.09760412437839,1.2214757985011293,1.493532733475854e-05,0.2226460212423316,0.36398803214907866,3168.7391439039566,4.375638239774744,1780.425344515008,0.6940011627932345,1806.848124100972,30.0,30.0,30.0,30.0,30.0,11.681439139865345,3203.04920785222,13.667721001990978,14910.010860439801,1536.9829310452037,229.0408542832401,6.710518679538787,2
9.250119370532463,2.9457688355279252,1.5744288880436068,1.1181214622739963,0.04530630754300824,43.08753983878808,1.2214757985011293,3.3996729813619477e-06,0.04869449182339737,0.8660457391191556,3098.5518426870767,1.280065980095934,11348.061168973958,0.14311772012850965,922.2998267099952,30.0,30.0,30.0,30.0,30.0,-36.44114804739533,2304.3870326137535,14.855977190954428,3495.6724111922845,90.71268312503219,81.12954288574687,1.1181214622739963,2
32.62663566980669,3.3321805935519113,10.535995076916818,6.239395456567716,0.056143205541731876,17.79448856845079,0.5263986198442318,6.911312488861635e-06,0.2979101355119465,0.7153101565340079,2121.5446923044883,1.3254812995977363,9640.261213251519,0.19921699910889235,769.386497934691,30.0,7980.0,7980.0,7980.0,7980.0,0.6352927764088576,2517.3135257823847,39.29608622759375,912.5065006922816,319.9579966913098,51.28028811741935,6.239395456567716,0
130.891930854161,12.419324933966728,3.8126838095377398,9.36242696075381,0.02784707578736193,68.63255804376548,0.5263986198442318,5.489607603564555e-06,0.2873052183082925,0.7457696702771077,3723.344205826626,0.3403168288023998,4189.0966426726,0.4967272865238703,1808.3105817874507,30.0,7980.0,7980.0,7980.0,7980.0,5.640736654167041,17352.7758290306,70.23219949036884,9409.689507699037,1283.611353710958,137.1024157616081,9.36242696075381,0
39.661368068842755,12.673554094124233,1.4251676447316628,7.428036750742541,0.051945946071642504,50.02139643464829,0.5263986198442318,1.3183630806335075e-05,0.4207851873116331,0.7083612673964839,4517.01852036484,3.2670689835635622,422.14676498096026,0.4408231901628116,1159.1476107368055,30.0,7980.0,7980.0,7980.0,7980.0,7.11200011849521,4503.222629612911,25.007202198497975,2619.2088772669817,388.9451551723168,52.36177044135329,7.428036750742541,0
592.4967203638814,21.361491809984056,8.182697913522423,17.527526015045687,0.01577982503326198,41.443281057034106,1.2214757985011293,1.0617047474055701e-05,0.4576086174960315,0.8398072027188082,1284.8504228163115,4.140980081457795,2735.211138338303,0.8064884937937665,1493.11870143409,30.0,7980.0,30.0,7980.0,7980.0,16.567598273190114,4941.002084152349,33.11756559627548,13738.525907754423,5810.407962756457,331.50188781741264,17.527526015045687,0
54.52610194298421,2.5119020836597,3.776698270645302,1.1874440475657437,0.06965040417051281,52.90143614868213,1.2214757985011293,1.934539494600065e-05,0.4042479455700754,0.5377537821136181,3953.409842944687,0.1682014099944158,2301.493388612936,0.45478602773387466,1345.6567637475073,30.0,30.0,30.0,30.0,30.0,-23.20229406611696,511.19429110941513,2.6842071696875323,23822.06658677094,534.7183976191661,450.3103945952966,1.1874440475657437,2
411.82682041558746,96.29500955478238,19.19780405339313,7.708652554980768,0.023302820763657153,9.551528278081904,1.2214757985011293,1.1228147644997578e-05,0.4584753952841481,0.44388868004809345,316.08520580097723,4.136891221813193,23365.68238854646,0.30219017452925023,816.5917115908254,30.0,30.0,30.0,30.0,30.0,3.7354711376265604,242.66429908417498,7.057169050138696,2569.0224885418534,2073.354252171894,268.9645482636579,7.708652554980768,2
16.33030822302614,6.181096996622148,2.6507200403466507,6.787712010285722,0.07165718883110918,16.411171019792864,0.6502272080359583,1.3409724377003427e-05,0.37413865954635406,0.9148831557566308,2095.6337670736143,3.7371181723500477,128.44170984745313,0.4148845274368069,198.04326942105698,30.0,7980.0,6130.0,7980.0,7980.0,1.9937206978254949,1331.2453345099943,22.532844868366258,387.1963198933205,160.14561713533928,23.593460785116328,6.787712010285722,0
135.85349120272338,22.17758715492969,1.1080922853196584,12.922949097685441,0.03881034836849192,66.93442053078847,0.7417074438091817,1.9870924921226066e-06,0.3459833300858298,0.6539028099633941,4889.212647260234,1.857501821940358,349.01463516128376,0.18980856216107955,244.3194381745275,30.0,7980.0,4930.0,7980.0,7980.0,12.496807900333975,65848.41546478259,273.270857847818,6900.480824306488,1332.2676395031872,103.09315849133866,12.922949097685441,0
1194.376029910253,217.2414101617966,5.125299277474289,29.592353469413244,0.0075804516504914266,56.78126460818624,1.2214757985011293,2.518477706160858e-06,0.286643208194902,0.3445965993358313,3825.7868794429223,1.1150711146986267,421.9377547900541,0.8696954267695447,657.1191068644608,30.0,5180.0,30.0,5180.0,5180.0,14.329087625461101,58284.95077032342,285.13391194414226,22474.35876550305,11712.827693719382,395.80588633566447,29.592353469413244,1
